source_id,target_id,role
00618,6cc9fa6e6f,Muenzherr
00620,b46405de72,Dargestellte/r
00621,afe4b82b87,Dargestellte/r
00621,22cac5679d,Strategos
00623,6cc9fa6e6f,Dargestellte/r
00623,6cc9fa6e6f,Muenzherr
00624,6cc9fa6e6f,Dargestellte/r
00624,6cc9fa6e6f,Muenzherr
00626,6cc9fa6e6f,Muenzherr
00626,521b33540a,Muenzmeister (MM Ant)
00627,6cc9fa6e6f,Muenzherr
00627,1cd1aefcda,Muenzmeister (MM Ant)
00628,6cc9fa6e6f,Dargestellte/r
00628,6cc9fa6e6f,Muenzherr
00628,ea0d8b420c,Muenzmeister (MM Ant)
00629,6cc9fa6e6f,Muenzherr
00629,dd5c14e452,Muenzmeister (MM Ant)
00629,520b2597d3,Muenzmeister (MM Ant)
00629,c27481eecb,Muenzmeister (MM Ant)
00630,8804278e14,Dargestellte/r
00630,7c347d2210,Strategos
00641,c841e7b32d,Dargestellte/r
00641,770ad33f78,Dargestellte/r
00643,f8e838afcf,Dargestellte/r
00643,564aa56326,Dargestellte/r
00645,f82675c840,Dargestellte/r
00645,f82675c840,Muenzherr
00646,f8e838afcf,Dargestellte/r
00648,08b129bfd9,Dargestellte/r
00648,08b129bfd9,Muenzherr
00649,08b129bfd9,Dargestellte/r
00649,08b129bfd9,Muenzherr
00650,08b129bfd9,Dargestellte/r
00650,08b129bfd9,Muenzherr
00651,08b129bfd9,Dargestellte/r
00651,08b129bfd9,Muenzherr
00663,08b129bfd9,Dargestellte/r
00663,08b129bfd9,Muenzherr
00665,aa3b3228e1,Dargestellte/r
00665,aa3b3228e1,Muenzherr
00666,c841e7b32d,Dargestellte/r
00666,c841e7b32d,Muenzherr
00667,ed116ca99b,Dargestellte/r
00667,ed116ca99b,Muenzherr
00668,8dc6d373f8,Dargestellte/r
00668,ed116ca99b,Muenzherr
00669,ed116ca99b,Dargestellte/r
00669,ed116ca99b,Muenzherr
00670,8dc6d373f8,Dargestellte/r
00670,ed116ca99b,Muenzherr
00671,c841e7b32d,Muenzherr
00672,ed116ca99b,Dargestellte/r
00672,ed116ca99b,Muenzherr
00673,8dc6d373f8,Dargestellte/r
00673,ed116ca99b,Muenzherr
00674,c841e7b32d,Muenzherr
00675,c841e7b32d,Muenzherr
00676,10e71d9750,Dargestellte/r
00676,c841e7b32d,Muenzherr
00677,10e71d9750,Dargestellte/r
00677,c841e7b32d,Muenzherr
00678,ed116ca99b,Dargestellte/r
00678,ed116ca99b,Muenzherr
00679,ed116ca99b,Dargestellte/r
00679,ed116ca99b,Muenzherr
00681,08b129bfd9,Dargestellte/r
00681,08b129bfd9,Muenzherr
00682,08b129bfd9,Dargestellte/r
00682,08b129bfd9,Muenzherr
00683,08b129bfd9,Dargestellte/r
00683,e9cc32d260,Muenzherr
00684,50abeca72a,Dargestellte/r
00685,08b129bfd9,Dargestellte/r
00685,08b129bfd9,Muenzherr
00686,08b129bfd9,Dargestellte/r
00686,08b129bfd9,Muenzherr
00687,08b129bfd9,Dargestellte/r
00687,e9cc32d260,Muenzherr
00688,08b129bfd9,Dargestellte/r
00688,08b129bfd9,Muenzherr
00689,08b129bfd9,Dargestellte/r
00689,e9cc32d260,Muenzherr
00690,08b129bfd9,Dargestellte/r
00690,e9cc32d260,Muenzherr
00691,08b129bfd9,Dargestellte/r
00691,08b129bfd9,Muenzherr
00692,08b129bfd9,Dargestellte/r
00692,08b129bfd9,Muenzherr
00693,ed116ca99b,Dargestellte/r
00693,ed116ca99b,Muenzherr
00694,ed116ca99b,Dargestellte/r
00694,ed116ca99b,Muenzherr
00695,79de8e3fb7,Dargestellte/r
00695,afe4b82b87,Dargestellte/r
00695,79de8e3fb7,Muenzherr
00696,e2ccea8aa9,Dargestellte/r
00696,e2ccea8aa9,Muenzherr
00697,e2ccea8aa9,Dargestellte/r
00697,e2ccea8aa9,Muenzherr
00698,349dbf43c1,Dargestellte/r
00698,349dbf43c1,Muenzherr
00699,b46405de72,Dargestellte/r
00699,b46405de72,Muenzherr
00700,a96401c42e,Dargestellte/r
00700,b46405de72,Dargestellte/r
00700,45ec79d5c8,Dargestellte/r
00700,b46405de72,Muenzherr
00701,8dc6d373f8,Dargestellte/r
00701,ed116ca99b,Muenzherr
00702,8dc6d373f8,Dargestellte/r
00702,ed116ca99b,Muenzherr
00703,8b71a28342,Dargestellte/r
00703,ed116ca99b,Muenzherr
00704,8b71a28342,Dargestellte/r
00704,ed116ca99b,Muenzherr
00705,16a7e1ac03,Dargestellte/r
00705,ed116ca99b,Muenzherr
00706,16a7e1ac03,Dargestellte/r
00706,ed116ca99b,Muenzherr
00707,cbbd203c78,Dargestellte/r
00707,cbbd203c78,Muenzherr
00712,cbbd203c78,Dargestellte/r
00712,cbbd203c78,Muenzherr
00720,6efc171011,Dargestellte/r
00720,6efc171011,Muenzherr
00721,6efc171011,Dargestellte/r
00721,6efc171011,Muenzherr
00722,94a11f0b1f,Dargestellte/r
00722,94a11f0b1f,Muenzherr
00730,94a11f0b1f,Dargestellte/r
00730,94a11f0b1f,Muenzherr
00731,94a11f0b1f,Dargestellte/r
00731,94a11f0b1f,Muenzherr
00732,94a11f0b1f,Dargestellte/r
00732,94a11f0b1f,Muenzherr
00733,94a11f0b1f,Dargestellte/r
00733,94a11f0b1f,Muenzherr
00734,a96401c42e,Dargestellte/r
00734,b46405de72,Dargestellte/r
00734,ebed947a92,Dargestellte/r
00734,b46405de72,Muenzherr
00735,dfd2174014,Dargestellte/r
00735,82993df79b,Muenzherr
00736,9dfdab781b,Dargestellte/r
00736,9dfdab781b,Muenzherr
00737,d860c54445,Dargestellte/r
00737,91ed16b379,Muenzherr
00738,232b3dac56,Dargestellte/r
00738,232b3dac56,Muenzherr
00739,50abeca72a,Dargestellte/r
00739,50abeca72a,Muenzherr
00740,1603704d13,Dargestellte/r
00740,50abeca72a,Muenzherr
00741,94a11f0b1f,Dargestellte/r
00741,94a11f0b1f,Muenzherr
00742,8a525f7fba,Dargestellte/r
00742,94a11f0b1f,Muenzherr
00743,8a525f7fba,Dargestellte/r
00743,94a11f0b1f,Muenzherr
00744,8a525f7fba,Dargestellte/r
00744,94a11f0b1f,Muenzherr
00745,8a525f7fba,Dargestellte/r
00745,94a11f0b1f,Muenzherr
00746,91ed16b379,Dargestellte/r
00749,5363b76285,Dargestellte/r
00749,50abeca72a,Muenzherr
00750,f633aaa80c,Dargestellte/r
00750,f633aaa80c,Muenzherr
00751,03480f0d33,Dargestellte/r
00751,03480f0d33,Muenzherr
00752,ed116ca99b,Dargestellte/r
00752,ed116ca99b,Muenzherr
00753,4ebaeb6b7d,Dargestellte/r
00753,94a11f0b1f,Dargestellte/r
00753,94a11f0b1f,Muenzherr
00754,4ebaeb6b7d,Dargestellte/r
00754,94a11f0b1f,Dargestellte/r
00754,94a11f0b1f,Muenzherr
00755,aa3b3228e1,Dargestellte/r
00755,aa3b3228e1,Muenzherr
00756,aa3b3228e1,Dargestellte/r
00756,aa3b3228e1,Muenzherr
00757,a46b8201e9,Dargestellte/r
00757,a46b8201e9,Muenzherr
00758,a46b8201e9,Dargestellte/r
00758,a46b8201e9,Muenzherr
00759,cd5b4961f2,Dargestellte/r
00759,cd5b4961f2,Muenzherr
00760,903b65ac29,Dargestellte/r
00760,903b65ac29,Muenzherr
00761,9bad4c9d20,Dargestellte/r
00761,9bad4c9d20,Muenzherr
00762,22e857eb2a,Dargestellte/r
00762,903b65ac29,Muenzherr
00763,3366b67a9d,Dargestellte/r
00763,22e857eb2a,Muenzherr
00764,994ac4c7b1,Dargestellte/r
00764,22e857eb2a,Muenzherr
00765,c77a60ccae,Dargestellte/r
00765,c77a60ccae,Muenzherr
00766,662c070057,Dargestellte/r
00766,6cc9fa6e6f,Muenzherr
00769,afe4b82b87,Dargestellte/r
00769,afe4b82b87,Muenzherr
00770,ea1f1a9166,Dargestellte/r
00770,ea1f1a9166,Muenzherr
00771,afe4b82b87,Dargestellte/r
00771,afe4b82b87,Muenzherr
00772,cd5b4961f2,Dargestellte/r
00772,cd5b4961f2,Muenzherr
00773,cd5b4961f2,Dargestellte/r
00773,cd5b4961f2,Muenzherr
00774,903b65ac29,Dargestellte/r
00774,903b65ac29,Muenzherr
00775,903b65ac29,Dargestellte/r
00775,903b65ac29,Muenzherr
00777,9bad4c9d20,Dargestellte/r
00777,9bad4c9d20,Muenzherr
00778,9bad4c9d20,Dargestellte/r
00778,9bad4c9d20,Muenzherr
00779,22e857eb2a,Dargestellte/r
00779,22e857eb2a,Muenzherr
00780,22e857eb2a,Dargestellte/r
00780,22e857eb2a,Muenzherr
00781,3366b67a9d,Dargestellte/r
00781,22e857eb2a,Muenzherr
00782,3366b67a9d,Dargestellte/r
00782,22e857eb2a,Muenzherr
00785,7b121cfb31,Dargestellte/r
00785,7b121cfb31,Muenzherr
00787,994ac4c7b1,Dargestellte/r
00787,22e857eb2a,Muenzherr
00788,45ec79d5c8,Dargestellte/r
00788,b46405de72,Muenzherr
00789,994ac4c7b1,Dargestellte/r
00789,22e857eb2a,Muenzherr
00790,6280cf3848,Dargestellte/r
00790,6280cf3848,Muenzherr
00791,91ed16b379,Dargestellte/r
00791,91ed16b379,Muenzherr
00792,37ad206150,Dargestellte/r
00792,37ad206150,Muenzherr
00793,37ad206150,Dargestellte/r
00793,37ad206150,Muenzherr
00794,f82675c840,Dargestellte/r
00794,f82675c840,Muenzherr
00795,08b129bfd9,Dargestellte/r
00795,08b129bfd9,Muenzherr
00796,68f10abaf1,Dargestellte/r
00796,68f10abaf1,Muenzherr
00797,68f10abaf1,Dargestellte/r
00797,68f10abaf1,Muenzherr
00799,c77a60ccae,Dargestellte/r
00799,c77a60ccae,Muenzherr
00800,08b129bfd9,Dargestellte/r
00800,08b129bfd9,Muenzherr
00802,c77a60ccae,Dargestellte/r
00802,ea1f1a9166,Dargestellte/r
00802,c77a60ccae,Muenzherr
00802,ea1f1a9166,Muenzherr
00804,c2868a12c8,Dargestellte/r
00804,c2868a12c8,Muenzherr
00805,471946d3c4,Dargestellte/r
00805,471946d3c4,Muenzherr
00807,08b129bfd9,Dargestellte/r
00807,08b129bfd9,Muenzherr
00810,08b129bfd9,Dargestellte/r
00810,08b129bfd9,Muenzherr
00812,ff54c2b743,Dargestellte/r
00812,ff54c2b743,Muenzherr
00813,a629799b9d,Dargestellte/r
00813,08b129bfd9,Muenzherr
00814,858fbce048,Entwurf
00815,afa225e52b,Praefectus
00816,e72cdab42d,Dargestellte/r
00816,e72cdab42d,Muenzherr
00817,3828704b8c,Dargestellte/r
00817,08b129bfd9,Muenzherr
00818,ad71323072,Dargestellte/r
00818,e1aec2b401,Dargestellte/r
00818,8eaf66aa29,Muenzmeister (MM Nz)
00818,ad71323072,Muenzherr
00818,e1aec2b401,Muenzherr
00819,189720b14c,Muenzmeister (MM Nz)
00819,8c445ac168,Muenzherr
00820,9ef9557539,Dargestellte/r
00820,9ef9557539,Muenzherr
00822,4aecb9dead,Dargestellte/r
00822,08b129bfd9,Muenzherr
00824,0ee063c0f1,Muenzherr
00825,08b129bfd9,Dargestellte/r
00825,08b129bfd9,Muenzherr
00828,08b129bfd9,Dargestellte/r
00828,08b129bfd9,Muenzherr
00837,e2ccea8aa9,Dargestellte/r
00838,e2ccea8aa9,Dargestellte/r
00839,cbbd203c78,Dargestellte/r
00840,60adf6f70e,Dargestellte/r
00841,8b35493c03,Magistrat (Ant)
00842,e2ccea8aa9,Dargestellte/r
00842,7cbbb64f9c,Strategos
00843,65fcd2c2e7,Dargestellte/r
00844,e2ccea8aa9,Dargestellte/r
00845,f633aaa80c,Dargestellte/r
00846,60adf6f70e,Dargestellte/r
00846,bc6b046f67,Grammateus
00849,a96401c42e,Dargestellte/r
00851,a33d7fcbe8,Dargestellte/r
00851,a33d7fcbe8,Muenzherr
00852,1b197a705c,Dargestellte/r
00852,1b197a705c,Muenzherr
00853,47a134f629,Muenzherr
00854,b46405de72,Dargestellte/r
00854,e9ef033d56,Strategos
00855,d070a35cf7,Muenzherr
00856,87732e75b8,Dargestellte/r
00856,87732e75b8,Muenzherr
00857,4d633adda7,Muenzmeister (MM Nz)
00858,87732e75b8,Dargestellte/r
00858,87732e75b8,Muenzherr
00859,f96035579a,Muenzherr
00859,5d927444c8,Muenzherr
00860,87732e75b8,Dargestellte/r
00860,4aecb9dead,Dargestellte/r
00860,f82675c840,Dargestellte/r
00860,87732e75b8,Muenzherr
00861,f82675c840,Dargestellte/r
00861,f82675c840,Muenzherr
00862,85c7855b80,Muenzherr
00863,1bee9c9564,Dargestellte/r
00863,1bee9c9564,Muenzherr
00865,1bee9c9564,Dargestellte/r
00865,1bee9c9564,Muenzherr
00866,c2868a12c8,Dargestellte/r
00866,c2868a12c8,Muenzherr
00867,a924994455,Dargestellte/r
00867,a924994455,Muenzherr
00869,c2868a12c8,Dargestellte/r
00869,c2868a12c8,Muenzherr
00871,df9a17052f,Dargestellte/r
00871,df9a17052f,Muenzherr
00872,1367f8531e,Dargestellte/r
00872,1367f8531e,Muenzherr
00873,ebed947a92,Dargestellte/r
00874,b46405de72,Dargestellte/r
00875,60adf6f70e,Dargestellte/r
00902,df9a17052f,Dargestellte/r
00902,df9a17052f,Muenzherr
00903,1bee9c9564,Dargestellte/r
00903,1bee9c9564,Muenzherr
00904,45ec79d5c8,Dargestellte/r
00904,b46405de72,Dargestellte/r
00904,9a0b769b46,Strategos
00905,662c070057,Dargestellte/r
00905,6cc9fa6e6f,Muenzherr
00906,6cc9fa6e6f,Dargestellte/r
00906,6cc9fa6e6f,Muenzherr
00907,6cc9fa6e6f,Dargestellte/r
00907,6cc9fa6e6f,Muenzherr
00908,f8e838afcf,Dargestellte/r
00908,f8e838afcf,Muenzherr
00909,f8e838afcf,Dargestellte/r
00909,f8e838afcf,Muenzherr
00910,b1731784ba,Muenzherr
00913,f82675c840,Dargestellte/r
00913,f82675c840,Muenzherr
00918,e72cdab42d,Dargestellte/r
00918,e72cdab42d,Muenzherr
00918,e24e007151,Stempelschneider
00927,ff54c2b743,Muenzherr
00928,f82675c840,Dargestellte/r
00928,f82675c840,Muenzherr
00951,9de0d5970d,Dargestellte/r
00951,9de0d5970d,Muenzherr
00954,629e7e7994,Muenzmeister (MM Nz)
00954,64fd3dfd70,Muenzherr
00964,2c808b8433,Dargestellte/r
00964,2c808b8433,Muenzherr
00965,27a545e4b0,Dargestellte/r
00965,beaba2b79d,Dargestellte/r
00965,b25f88f948,Muenzherr
00967,59328e51c0,Dargestellte/r
00967,59328e51c0,Muenzherr
00973,c74b7ad300,Muenzmeister (MM Nz)
00985,b228f526f9,Dargestellte/r
00985,b228f526f9,Muenzherr
01000,a93c4c7b00,Muenzherr
01015,c77a60ccae,Dargestellte/r
01015,c77a60ccae,Muenzherr
01016,c77a60ccae,Dargestellte/r
01016,c77a60ccae,Muenzherr
01017,ea1f1a9166,Dargestellte/r
01017,ea1f1a9166,Muenzherr
01018,ea1f1a9166,Dargestellte/r
01018,ea1f1a9166,Muenzherr
01019,c77a60ccae,Dargestellte/r
01019,c77a60ccae,Muenzherr
01020,ea1f1a9166,Dargestellte/r
01020,ea1f1a9166,Muenzherr
01021,471946d3c4,Dargestellte/r
01021,ea1f1a9166,Muenzherr
01022,e9cc32d260,Dargestellte/r
01022,c77a60ccae,Muenzherr
01023,c77a60ccae,Dargestellte/r
01023,c77a60ccae,Muenzherr
01025,ea1f1a9166,Dargestellte/r
01025,ea1f1a9166,Muenzherr
01026,471946d3c4,Dargestellte/r
01026,c77a60ccae,Muenzherr
01027,e9cc32d260,Dargestellte/r
01027,c77a60ccae,Muenzherr
01028,c77a60ccae,Dargestellte/r
01028,c77a60ccae,Muenzherr
01029,c77a60ccae,Dargestellte/r
01029,c77a60ccae,Muenzherr
01030,ea1f1a9166,Dargestellte/r
01030,ea1f1a9166,Muenzherr
01031,ea1f1a9166,Dargestellte/r
01031,ea1f1a9166,Muenzherr
01032,471946d3c4,Dargestellte/r
01032,ea1f1a9166,Muenzherr
01033,471946d3c4,Dargestellte/r
01033,ea1f1a9166,Muenzherr
01034,e9cc32d260,Dargestellte/r
01034,c77a60ccae,Muenzherr
01035,e9cc32d260,Dargestellte/r
01035,c77a60ccae,Muenzherr
01036,c77a60ccae,Dargestellte/r
01036,c77a60ccae,Muenzherr
01037,c77a60ccae,Dargestellte/r
01037,c77a60ccae,Muenzherr
01038,ea1f1a9166,Dargestellte/r
01038,ea1f1a9166,Muenzherr
01039,ea1f1a9166,Dargestellte/r
01039,ea1f1a9166,Muenzherr
01040,e9cc32d260,Dargestellte/r
01040,e9cc32d260,Muenzherr
01041,e9cc32d260,Dargestellte/r
01041,e9cc32d260,Muenzherr
01042,b25f88f948,Dargestellte/r
01043,b25f88f948,Dargestellte/r
01044,ff54c2b743,Dargestellte/r
01044,ff54c2b743,Muenzherr
01045,afa225e52b,Praefectus
01046,2b9b0fadba,Dargestellte/r
01046,2b9b0fadba,Muenzherr
01047,471946d3c4,Dargestellte/r
01047,471946d3c4,Muenzherr
01048,471946d3c4,Dargestellte/r
01048,471946d3c4,Muenzherr
01049,e9cc32d260,Dargestellte/r
01049,e9cc32d260,Muenzherr
01050,e9cc32d260,Dargestellte/r
01050,e9cc32d260,Muenzherr
01051,3e685eaede,Dargestellte/r
01051,e9cc32d260,Muenzherr
01052,3e685eaede,Dargestellte/r
01052,e9cc32d260,Muenzherr
01053,f24dfeaf9f,Dargestellte/r
01054,f24dfeaf9f,Dargestellte/r
01055,c77a60ccae,Dargestellte/r
01055,c77a60ccae,Muenzherr
01056,c77a60ccae,Dargestellte/r
01056,c77a60ccae,Muenzherr
01057,ea1f1a9166,Dargestellte/r
01057,ea1f1a9166,Muenzherr
01058,f8e838afcf,Dargestellte/r
01058,f8e838afcf,Muenzherr
01059,ea1f1a9166,Dargestellte/r
01059,ea1f1a9166,Muenzherr
01060,3e685eaede,Dargestellte/r
01060,3e685eaede,Muenzherr
01061,7cdb4e9828,Dargestellte/r
01061,7cdb4e9828,Muenzherr
01062,3e685eaede,Dargestellte/r
01062,3e685eaede,Muenzherr
01063,08b129bfd9,Dargestellte/r
01063,08b129bfd9,Muenzherr
01064,9ef9557539,Dargestellte/r
01064,9ef9557539,Muenzherr
01065,f8e838afcf,Dargestellte/r
01065,f8e838afcf,Muenzherr
01066,f8e838afcf,Dargestellte/r
01066,f8e838afcf,Muenzherr
01072,77714a14ed,Dargestellte/r
01072,77714a14ed,Muenzherr
01073,122dfdb1f5,Dargestellte/r
01073,122dfdb1f5,Muenzherr
01074,3f293c082f,Dargestellte/r
01074,3f293c082f,Muenzherr
01075,472a3edcd5,Dargestellte/r
01075,472a3edcd5,Muenzherr
01079,62264cab58,Dargestellte/r
01079,62264cab58,Muenzherr
01080,93ea0086ca,Dargestellte/r
01080,62264cab58,Dargestellte/r
01080,62264cab58,Muenzherr
01081,62264cab58,Dargestellte/r
01081,62264cab58,Muenzherr
01082,17f590d567,Dargestellte/r
01082,62264cab58,Dargestellte/r
01082,62264cab58,Muenzherr
01083,c387f61378,Dargestellte/r
01083,c387f61378,Muenzherr
01084,c387f61378,Dargestellte/r
01084,c387f61378,Muenzherr
01085,dd709cc172,Dargestellte/r
01085,dd709cc172,Muenzherr
01087,d068d78a05,Muenzherr
01088,273d73fdfc,Muenzherr
01089,273d73fdfc,Muenzherr
01093,0a648f2656,Muenzherr
01094,5ef6e74e18,Dargestellte/r
01094,5ef6e74e18,Muenzherr
01095,5ef6e74e18,Muenzherr
01096,5ef6e74e18,Dargestellte/r
01096,5ef6e74e18,Muenzherr
01097,3cf9660ed7,Muenzherr
01098,346fdaf082,Muenzherr
01099,6a38bbb274,Muenzherr
01100,6661d774e4,Dargestellte/r
01100,6661d774e4,Muenzherr
01101,45e4d01ef8,Muenzherr
01102,45e4d01ef8,Dargestellte/r
01102,45e4d01ef8,Muenzherr
01105,623a0d495d,Dargestellte/r
01105,623a0d495d,Muenzherr
01106,623a0d495d,Dargestellte/r
01106,623a0d495d,Muenzherr
01107,623a0d495d,Dargestellte/r
01107,623a0d495d,Muenzherr
01108,5f3c46da7b,Dargestellte/r
01108,623a0d495d,Muenzherr
01109,5f3c46da7b,Dargestellte/r
01109,623a0d495d,Muenzherr
01110,e9cc32d260,Dargestellte/r
01110,e9cc32d260,Muenzherr
01111,e9cc32d260,Dargestellte/r
01111,e9cc32d260,Muenzherr
01112,a779d16ac3,Dargestellte/r
01112,e9cc32d260,Muenzherr
01114,a779d16ac3,Dargestellte/r
01114,e9cc32d260,Muenzherr
01119,f24dfeaf9f,Dargestellte/r
01119,f24dfeaf9f,Muenzherr
01120,f24dfeaf9f,Dargestellte/r
01120,f24dfeaf9f,Muenzherr
01122,19d8ac543d,Dargestellte/r
01122,19d8ac543d,Muenzherr
01124,19d8ac543d,Dargestellte/r
01124,19d8ac543d,Muenzherr
01127,19d8ac543d,Muenzherr
01132,19d8ac543d,Dargestellte/r
01132,19d8ac543d,Muenzherr
01133,19d8ac543d,Dargestellte/r
01133,19d8ac543d,Muenzherr
01136,19d8ac543d,Dargestellte/r
01136,19d8ac543d,Muenzherr
01137,1fd4f9042f,Dargestellte/r
01137,19d8ac543d,Muenzherr
01139,17c196ab59,Muenzmeister (MM Ant)
01140,1fd4f9042f,Dargestellte/r
01140,19d8ac543d,Muenzherr
01143,1fd4f9042f,Dargestellte/r
01143,19d8ac543d,Muenzherr
01144,1fd4f9042f,Dargestellte/r
01144,19d8ac543d,Muenzherr
01145,1fd4f9042f,Dargestellte/r
01145,19d8ac543d,Muenzherr
01147,08b129bfd9,Dargestellte/r
01147,08b129bfd9,Muenzherr
01148,08b129bfd9,Dargestellte/r
01148,08b129bfd9,Muenzherr
01149,08b129bfd9,Dargestellte/r
01149,08b129bfd9,Muenzherr
01150,08b129bfd9,Dargestellte/r
01150,08b129bfd9,Muenzherr
01151,08b129bfd9,Dargestellte/r
01151,08b129bfd9,Muenzherr
01152,08b129bfd9,Dargestellte/r
01152,08b129bfd9,Muenzherr
01153,08b129bfd9,Dargestellte/r
01153,08b129bfd9,Muenzherr
01154,08b129bfd9,Dargestellte/r
01154,08b129bfd9,Muenzherr
01155,08b129bfd9,Dargestellte/r
01155,08b129bfd9,Muenzherr
01156,08b129bfd9,Dargestellte/r
01156,08b129bfd9,Muenzherr
01157,f8e838afcf,Dargestellte/r
01157,f8e838afcf,Muenzherr
01158,f8e838afcf,Dargestellte/r
01158,f8e838afcf,Muenzherr
01159,f8e838afcf,Dargestellte/r
01159,f8e838afcf,Muenzherr
01160,5c10fcee32,Muenzherr
01161,5c10fcee32,Muenzherr
01162,026b8e0514,Dargestellte/r
01162,026b8e0514,Muenzherr
01163,26657470bb,Muenzherr
01164,412f0a0383,Dargestellte/r
01164,412f0a0383,Muenzherr
01165,cccd05301c,Muenzherr
01166,f8e838afcf,Dargestellte/r
01166,f8e838afcf,Muenzherr
01167,08b129bfd9,Dargestellte/r
01167,08b129bfd9,Muenzherr
01168,08b129bfd9,Dargestellte/r
01168,08b129bfd9,Muenzherr
01169,08b129bfd9,Dargestellte/r
01169,08b129bfd9,Muenzherr
01170,08b129bfd9,Dargestellte/r
01170,08b129bfd9,Muenzherr
01171,08b129bfd9,Dargestellte/r
01171,08b129bfd9,Muenzherr
01172,08b129bfd9,Dargestellte/r
01172,08b129bfd9,Muenzherr
01173,08b129bfd9,Dargestellte/r
01173,08b129bfd9,Muenzherr
01174,08b129bfd9,Dargestellte/r
01174,08b129bfd9,Muenzherr
01175,08b129bfd9,Dargestellte/r
01175,08b129bfd9,Muenzherr
01176,08b129bfd9,Dargestellte/r
01176,08b129bfd9,Muenzherr
01177,08b129bfd9,Dargestellte/r
01177,08b129bfd9,Muenzherr
01178,08b129bfd9,Dargestellte/r
01178,08b129bfd9,Muenzherr
01179,08b129bfd9,Dargestellte/r
01179,08b129bfd9,Muenzherr
01180,08b129bfd9,Dargestellte/r
01180,08b129bfd9,Muenzherr
01181,08b129bfd9,Dargestellte/r
01181,08b129bfd9,Muenzherr
01182,4aecb9dead,Dargestellte/r
01182,4aecb9dead,Muenzherr
01183,3828704b8c,Dargestellte/r
01183,08b129bfd9,Muenzherr
01184,4aecb9dead,Dargestellte/r
01184,08b129bfd9,Muenzherr
01185,f82675c840,Dargestellte/r
01185,08b129bfd9,Muenzherr
01186,b48ed2afc6,Dargestellte/r
01186,b48ed2afc6,Muenzherr
01187,d0f021a096,Muenzherr
01188,a3121eacf2,Muenzherr
01189,bfaf7ab487,Dargestellte/r
01189,bfaf7ab487,Muenzherr
01190,87732e75b8,Dargestellte/r
01190,08b129bfd9,Muenzherr
01191,95d8e4ba26,Muenzherr
01192,b64473a9e0,Muenzherr
01193,3a61ed2c57,Muenzherr
01193,3ef235dea1,Muenzherr
01194,671833d442,Dargestellte/r
01194,671833d442,Muenzherr
01195,a7d769de52,Dargestellte/r
01195,ebf1889c31,Dargestellte/r
01195,ebf1889c31,Muenzherr
01196,ebf1889c31,Dargestellte/r
01196,ebf1889c31,Muenzherr
01197,9e1403fa45,Dargestellte/r
01197,9e1403fa45,Muenzherr
01198,7919d2cebc,Dargestellte/r
01198,7919d2cebc,Muenzherr
01199,3ea67a8636,Dargestellte/r
01199,3ea67a8636,Muenzherr
01201,ebf1889c31,Dargestellte/r
01201,ebf1889c31,Muenzherr
01202,ebf1889c31,Dargestellte/r
01202,ebf1889c31,Muenzherr
01203,afb4e0b370,Dargestellte/r
01203,ebf1889c31,Dargestellte/r
01203,ebf1889c31,Muenzherr
01204,afb4e0b370,Dargestellte/r
01204,afb4e0b370,Muenzherr
01205,97bb0692af,Muenzherr
01206,97bb0692af,Muenzherr
01207,95d8e4ba26,Dargestellte/r
01207,95d8e4ba26,Muenzherr
01208,95d8e4ba26,Muenzherr
01210,a629799b9d,Dargestellte/r
01210,08b129bfd9,Muenzherr
01217,a629799b9d,Dargestellte/r
01217,08b129bfd9,Muenzherr
01220,85bc0a77da,Dargestellte/r
01220,08b129bfd9,Muenzherr
01225,d3440db30e,Muenzherr
01226,0b3195f33d,Dargestellte/r
01226,0b3195f33d,Muenzherr
01227,2e4a29abad,Dargestellte/r
01227,2e4a29abad,Muenzherr
01228,a94ae6085d,Muenzherr
01229,85bc0a77da,Dargestellte/r
01229,08b129bfd9,Muenzherr
01232,08b129bfd9,Muenzherr
01234,2e4a29abad,Dargestellte/r
01234,2e4a29abad,Muenzherr
01235,a94ae6085d,Muenzherr
01236,08b129bfd9,Muenzherr
01237,08b129bfd9,Muenzherr
01238,08b129bfd9,Muenzherr
01239,e464f5ed77,Dargestellte/r
01239,08b129bfd9,Muenzherr
01240,e464f5ed77,Dargestellte/r
01240,08b129bfd9,Muenzherr
01241,6e7be15d41,Dargestellte/r
01241,6e7be15d41,Muenzherr
01242,f82675c840,Dargestellte/r
01242,f82675c840,Muenzherr
01243,f82675c840,Dargestellte/r
01243,f82675c840,Muenzherr
01244,6e7be15d41,Dargestellte/r
01244,6e7be15d41,Muenzherr
01245,573931b5bc,Dargestellte/r
01246,573931b5bc,Dargestellte/r
01247,08b129bfd9,Muenzherr
01248,08b129bfd9,Muenzherr
01249,08b129bfd9,Muenzherr
01250,08b129bfd9,Muenzherr
01251,4aecb9dead,Dargestellte/r
01251,4aecb9dead,Muenzherr
01252,87732e75b8,Dargestellte/r
01252,87732e75b8,Muenzherr
01253,f82675c840,Dargestellte/r
01253,f82675c840,Muenzherr
01254,08b129bfd9,Dargestellte/r
